plant_code,cached,developable_mi2_box,developable_mi2_box_incl_forest,frac_excl_slope,frac_excl_protected,frac_forest,name,state
7799,False,35.25097263406188,54.42523053965414,0.0027828125,0.0681453125,0.0923515625,West Marinette 34,WI
7335,True,143.77687623889938,,,,,Richmond,IN
3576,False,107.02056850911221,131.70048875465633,0.00444375,0.00104375,0.1127171875,Ray Olinger,TX
3338,False,160.84185805237425,162.1633699104175,0.0008375,0.1241703125,0.0062859375,Aberdeen CT,SD
58378,False,106.08477270745288,116.74652049301227,0.0147984375,0.0356078125,0.0535328125,Petra Nova Carbon Capture Cogen,TX
63628,False,59.81656803046158,99.58285096781395,0.0309625,0.0610125,0.2148484375,Tinker,OK
56188,False,1.5532889838162593,10.355259892108396,0.036690625,0.0542078125,0.0643234375,Pinelawn Power LLC,NY
1217,False,197.21731461297517,198.36647046744505,0.0026953125,0.01415625,0.0065671875,Earl F Wisdom,IA
55311,False,28.209048415485487,40.44215476588092,0.003196875,0.1333984375,0.0592046875,BASF Freeport Works,TX
2122,False,157.52157253998848,176.0289934075621,0.0486984375,0.0208609375,0.114471875,Chillicothe,MO
56248,False,79.59963181964356,85.12892361169823,0.002728125,0.0,0.0248671875,Shell Chemical,LA
56253,False,30.801338307939467,30.865971809279472,0.370475,0.6073875,0.008178125,Millcreek Power Generation,UT
54912,False,12.161523010201666,12.893688533445706,0.4014859375,0.031621875,0.107075,Martinez Refining,CA
1104,False,114.95450454456922,135.43672212243987,0.074309375,0.017609375,0.1482203125,Burlington (IA),IA
55101,False,68.43714814467047,102.13934919017105,0.071125,0.0136953125,0.202553125,Kalamazoo River Generating Station,MI
535,False,49.640613980780294,49.647216327691375,0.010359375,0.0013328125,4.21875e-05,McClellan (CA),CA
10319,False,77.8816316549931,83.73791336511735,0.0025578125,0.0,0.0263328125,Geismar,LA
7138,True,5.214811583921835,,,,,Forked River,NJ
8219,False,138.3077005529298,139.37137338949836,0.11458125,0.12986875,0.033609375,Ray D Nixon,CO
58478,False,7.790074371184095,8.388455496493178,0.0002265625,0.0,0.002690625,LEPA Unit No. 1,LA
50978,False,33.489188484632706,66.04327615149145,0.13038125,0.0753375,0.2214109375,Carr Street Generating Station,NY
54637,False,17.642513422222663,19.389355418116253,0.0004484375,0.0583375,0.0079203125,JCO Oxides Olefins Plant,TX
65405,False,152.79915703885584,165.53438924643572,0.1266171875,0.0113328125,0.1377109375,"Flint Hills Resources Pine Bend, LLC",MN
58235,True,39.67801998390957,,,,,Clayville,NJ
1079,False,129.2454581795642,141.41879591581724,0.1230703125,0.0089734375,0.111103125,Coralville GT,IA
899,False,58.80050159004128,71.87453844174216,0.1199484375,0.029809375,0.12119375,Moline,IL
10190,False,40.73648044133783,95.15893104545046,0.2425921875,0.03975,0.4297015625,Castleton Energy Center,NY
1734,False,0.29780059488378846,0.8089612425781324,0.003725,9.6875e-05,0.0023828125,Northeast (MI),MI
151,False,141.18667129810154,141.18667129810154,0.0101375,0.0,0.0,McClure,CA
10567,False,34.841279633632496,76.94062347419344,0.1090609375,0.0730171875,0.285734375,Algonquin Windsor Locks,CT
7863,False,112.30244603797287,141.2905713889653,0.1366125,0.00360625,0.213990625,Elk Mound,WI
10156,False,196.09456814614958,196.09456814614958,0.0008578125,0.0420390625,0.0,Fresno Cogen Partners,CA
52149,True,37.81303072750199,,,,,West Point (PA),PA
55309,False,15.628797614344538,15.650342114791206,0.0003546875,0.1488109375,9.6875e-05,Air Products Port Arthur,TX
7932,False,50.13370504745485,153.44271211671438,0.106396875,8.4375e-05,0.544096875,Gaylord - Wolverine,MI
10350,False,174.29570359743335,174.29570359743335,0.0040625,0.0557859375,6.25e-06,Greenleaf 1,CA
50410,True,23.73821708085909,,,,,Chester Operations,PA
50464,False,63.785273507903526,63.86033176752418,0.102965625,0.02634375,0.0021765625,Oxnard,CA
2434,True,55.68627879966962,,,,,Howard Down,NJ
7784,False,72.71164653167804,141.0400296982871,0.2472640625,0.056071875,0.5282296875,Allegany Cogen,NY
55977,False,102.75197748513035,102.75475742067185,0.2136765625,0.2405109375,9.0625e-05,Bluffview,NM
55558,False,110.34502392481023,115.80585980415532,0.0256359375,0.003003125,0.033325,Combined Locks Energy Center,WI
54593,False,131.01558213561788,159.22324058333263,0.0354203125,0.00260625,0.1435234375,Batavia Power Plant,NY
56489,False,50.88984751474438,78.86781378834222,0.5967421875,0.0,0.63368125,Elkins Generating Center,AR
54131,False,48.866054440528295,61.43553299144591,0.0051890625,0.01541875,0.057265625,World Generation X,NY
66600,False,8.206717210467248,71.32897609172169,0.0013421875,0.108134375,0.3422734375,Bushy Park Combustion Turbine Facility,SC
63559,False,3.8189364501433314,25.623013377999893,0.1338890625,0.1081171875,0.1961671875,MMWEC Simple Cycle Gas Turbine,MA
1678,False,3.804341788550427,25.441275091973964,0.1337578125,0.1076953125,0.1950203125,Waters River,MA
7231,False,5.5560486716416495,5.668636061072626,0.1108109375,0.1306515625,0.0177609375,Gianera,CA
50744,False,96.98222126873546,144.00934834855778,0.1433921875,0.0110515625,0.294040625,Sterling Power Plant,NY
10620,False,72.03160479983723,145.3583120700734,0.0704359375,0.04216875,0.404046875,Carthage Energy LLC,NY
54694,False,140.1330757278709,140.18207209178993,0.0498703125,0.0960484375,0.000221875,Yuma Cogeneration Associates,AZ
1206,False,175.92717826835445,179.85209976101768,0.0949796875,0.032384375,0.0414453125,Summit Lake,IA
54091,False,83.94432357907415,135.5712015042602,0.011640625,0.06340625,0.2409109375,Mansfield Mill,LA
64854,False,127.96182294327397,150.47200349867296,0.04285625,0.003171875,0.1323171875,Primient,IN
6210,False,48.535589603031816,57.8396863685084,0.294840625,0.057646875,0.1694296875,Northeast (WA),WA
57564,False,177.26814967518823,177.26814967518823,0.0226171875,5e-05,0.0,Algonquin Power Sanger LLC,CA
63632,False,50.29911121217444,69.73989543780854,0.47081875,0.0376109375,0.3484125,Primient Loudon Plant,TN
55699,False,2.257655151645243,3.046114369604772,0.004328125,0.12729375,0.0109171875,Bayswater Peaking Facility LLC,NY
55951,False,18.646765136591565,18.6575373868149,0.209553125,0.02249375,0.0001359375,Agua Mansa Power Plant,CA
55836,False,126.29559907808404,132.75165188128813,0.025540625,0.0058796875,0.0377921875,Island Street Peaking Plant,WI
50279,True,21.522260962336432,,,,,Archbald Power Station,PA
7987,False,2.469625236685046,2.6478886032840934,0.44451875,0.09928125,0.0126328125,Lake One,CA
2679,False,1.486918022762813,2.3719800007896614,0.0025890625,0.0491625,0.007825,Plant No 2 Freeport,NY
7984,False,57.858450933413565,152.79915703885584,0.0771890625,0.00691875,0.4879328125,Kalkaska CT #1,MI
55510,False,11.454029414888488,11.455419382659242,0.5247265625,0.1669640625,0.0006734375,Border Hybrid Energy Center,CA
55508,False,168.33760674810145,168.33760674810145,0.1904140625,0.161503125,0.0005765625,CalPeak Power Panoche Peaker Plant,CA
57001,False,13.266547387950146,13.292261791709073,0.5661765625,0.1131984375,0.0007296875,El Cajon Energy Center,CA
55499,False,143.29316745467742,143.33312902808655,0.1784546875,0.004853125,0.001896875,CalPeak Power Vaca Dixon Peaker Plant,CA
58122,False,190.09164483621092,190.09164483621092,0.0002796875,0.046275,0.0,Delano Energy Center,CA
56480,False,133.7451313454337,161.84541478285777,0.00454375,0.0390875,0.1340203125,Marshfield Utilities Gas Plant,WI
50127,False,162.34684565615686,165.96041436817146,0.0056078125,0.0006734375,0.0167515625,Signal Hill Generating LLC,TX
3110,True,120.1324819825661,,,,,Hunterstown,PA
1268,False,165.51909960095745,196.6797445776365,0.011821875,0.0088296875,0.148084375,Chanute 2,KS
50451,False,7.581926697513863,12.7171626265601,0.0049734375,0.01325,0.0234296875,Indeck Yerkes Energy Center,NY
1404,False,48.14327119973684,107.61095731973947,0.0211796875,0.0867578125,0.2975125,Sterlington,LA
477,False,76.90761173963807,78.50364223240499,0.2758640625,0.0536109375,0.1563171875,Valmont,CO
55513,False,13.942419216478697,14.137362196326778,0.5848359375,0.06231875,0.0060203125,CalPeak Power Enterprise Peaker Plant,CA
8076,False,8.752279560487723,9.634909094915756,0.3829578125,0.1817765625,0.131115625,Ellwood,CA
3991,False,79.07839390561126,92.81614036784661,0.093840625,0.0384265625,0.1092390625,Fitchburg,WI
50450,False,19.57283116385562,71.37901493146879,0.0427609375,0.0040140625,0.26356875,Indeck Oswego Energy Center,NY
377,False,2.015453267591567,2.2079638038408307,0.4247015625,0.078465625,0.0118890625,Grayson,CA
56051,False,1.8698541436052107,1.895916039306826,0.0444,0.0114421875,0.00155625,THUMS,CA
55874,False,170.31587837782538,170.31587837782538,0.1816625,0.152365625,0.0004875,Wellhead Power Panoche,CA
50449,False,102.4708565034956,145.9111717508903,0.155978125,0.1063171875,0.339203125,Indeck Silver Springs Energy Center,NY
10169,False,1.6293897192649756,1.6537141552531496,0.035028125,0.0013578125,0.0017109375,Carson Cogeneration,CA
2059,False,176.5554437007347,176.65656385605698,0.0031296875,0.0260015625,0.000521875,L L Wilkins,MS
7450,False,1.692633252834228,2.236805635083951,0.2029109375,0.01370625,0.067521875,Alameda,CA
7345,False,20.4158466168172,76.35336209105039,0.00635,0.29828125,0.3690890625,University of Florida,FL
126,False,85.90487311972097,85.91738282965775,0.032925,0.01845625,5.9375e-05,H Wilson Sundt Generating Station,AZ
6515,False,42.00795345963396,42.18586933429032,0.584196875,0.17514375,0.002940625,Valencia,AZ
55538,False,14.190875955500761,14.39763366140024,0.588190625,0.06225,0.0063828125,Escondido Energy Center,CA
464,False,145.32391036774726,145.33016522271564,0.000440625,0.15270625,2.96875e-05,Alamosa,CO
3132,True,10.224602921657633,,,,,Warren,PA
54749,False,16.146560608949958,16.347758443766427,0.5946375,0.069271875,0.0059125,Goal Line LP,CA
1877,False,71.94507930610787,137.19190392495798,0.1152,0.0745359375,0.415275,George Johnson,MI
62449,False,4.441989503383276,21.20152589923522,0.0118578125,0.235025,0.090221875,Kimberly Clark Mobile - CHP Plant,AL
7449,False,153.72070567086496,153.72070567086496,0.0013125,0.0497875,0.0,Combustion Turbine Project No 2,CA
7947,False,67.0141686393623,146.93453552210707,0.03141875,0.0533,0.4076375,Solway CT,MN
55851,False,11.818895954711099,12.128511275646288,0.359134375,0.0791640625,0.055021875,Valero Refinery Cogeneration Unit 1,CA
52186,False,166.07473921731588,166.08551146753922,0.0431640625,0.0275046875,0.000940625,Yuba City Cogen Partners,CA
50493,False,101.30328357606324,101.30328357606324,0.312553125,0.018096875,3.125e-06,Double C Generation Limited Partnership,CA
50494,False,105.39951859647175,105.39951859647175,0.342571875,0.013384375,0.0,Kern Front Limited,CA
50495,False,97.7522634137325,97.7522634137325,0.3619875,0.0180671875,3.125e-06,High Sierra Limited,CA
56471,False,33.17540326038526,33.21571232573709,0.0881015625,0.029384375,0.001834375,McGrath Peaker,CA
56472,False,19.24862118132753,19.255918512123984,0.1910328125,0.0873734375,0.0037265625,Grapeland Hybrid,CA
56473,False,25.016292446066295,25.0367944706849,0.0921046875,0.0209875,0.0001390625,Mira Loma Peaker,CA
56474,False,6.1096033363439535,6.13358028038944,0.027303125,0.0178921875,0.000225,Barre Peaker,CA
56475,False,4.03368647072464,4.092412609038946,0.0736984375,0.0005625,0.0052125,Center Hybrid,CA
4256,False,176.19856947559393,176.19856947559393,0.0009875,0.0064859375,0.0,Walnut,CA
55264,True,184.83999910636413,,,,,Napoleon Peaking Station,OH
50299,False,146.77051932515823,146.77051932515823,0.00184375,0.0664546875,0.0,AltaGas Ripon Energy Inc.,CA
55262,True,180.99465326857649,,,,,Bowling Green Generating Station,OH
10349,False,166.2331955431817,166.24188284174892,0.04258125,0.0273046875,0.000853125,Greenleaf 2 Power Plant,CA
55263,True,150.71142544718512,,,,,Galion Generating Station,OH
7844,False,62.9172386350684,77.68668867514502,0.1159484375,0.093196875,0.1303390625,Minnesota River,MN
56356,False,22.74334764894277,22.798598867830194,0.474465625,0.21495625,0.0097625,Clearwater Power Plant,CA
52107,False,65.63844803825971,65.63844803825971,0.344240625,0.0217875,3.125e-06,Kern River Eastridge Cogen,CA
55512,False,13.317628703525312,13.34334310728424,0.566746875,0.112784375,0.0007296875,Cuyamaca Peak Energy Plant,CA
10776,False,63.79639325006955,63.8714515096902,0.1033015625,0.0261671875,0.002159375,E F Oxnard Energy Facility,CA
50115,False,179.73812240381596,179.73812240381596,0.0645375,0.1041,0.0,US Borax,CA
55627,False,154.1609779622509,154.16202043807897,0.077875,0.0651296875,4.6875e-05,Goose Haven Energy Center,CA
55855,False,44.28194073258555,44.92445333461603,0.36649375,0.10884375,0.0497265625,Wolfskill Energy Center,CA
55625,False,157.30230512415224,157.30543255163644,0.065109375,0.054846875,0.00023125,Creed Energy Center,CA
50431,False,64.23562306562744,97.42805343120442,0.033075,0.0329390625,0.174275,University of Michigan,MI
55813,False,166.5483707351999,166.5601854612513,0.0437234375,0.0255421875,0.0013625,Yuba City Energy Center,CA
2682,False,53.40325673620814,129.6311742359481,0.161534375,0.0149765625,0.4589171875,S A Carlson,NY
55811,False,89.77801831292366,89.90311541229141,0.54725625,0.004696875,0.0485984375,King City Peaking,CA
50026,False,115.03651264304364,118.20251173287583,0.0026828125,0.0333828125,0.0152984375,Corpus Refinery,TX
54149,False,2.0595847443129687,12.380095442152545,0.056890625,0.0353203125,0.0720078125,Stony Brook Cogen Plant,NY
7915,False,0.6717019252162929,1.6276522595515346,0.03080625,0.0628203125,0.00959375,North 1st,NY
7912,False,1.5018601762984056,10.75070572288757,0.055328125,0.0440046875,0.0771515625,Brentwood,NY
55847,False,175.83752534714088,175.83752534714088,0.0104296875,0.01023125,6.25e-06,Feather River Energy Center,CA
8053,False,2.170782165973193,4.447201882523599,0.0304578125,0.0393296875,0.0228140625,Pouch,NY
55626,False,140.82215225022162,140.82319472604968,0.0827109375,0.104965625,4.6875e-05,Lambie Energy Center,CA
55963,False,60.40348192166196,60.49000741539132,0.2471828125,0.106,0.0370125,Riverview Energy Center,CA
50971,False,10.906382113211883,12.203222043324251,0.001690625,0.0154046875,0.0058484375,Tropicana Products Bradenton,FL
2628,False,1.4344467394168947,18.31942772657928,0.4489359375,0.4298828125,0.5311671875,Hillburn,NY
54768,False,89.59871247049655,89.59871247049655,0.3133296875,0.018096875,3.125e-06,Live Oak Limited,CA
10649,False,71.30569413156158,71.30569413156158,0.355146875,0.0356875,3.125e-06,Bear Mountain Limited,CA
50003,False,87.73789311740124,87.74032556100005,0.3881015625,0.3947203125,1.09375e-05,Chalk Cliff Limited,CA
10650,False,89.59871247049655,89.59871247049655,0.3133296875,0.018096875,3.125e-06,Badger Creek Limited,CA
50612,False,51.69568132983832,51.69568132983832,0.40370625,0.4301390625,4.84375e-05,McKittrick Limited,CA
57908,True,4.469093874912956,,,,,Central Utility Plant Cincinnati,OH
7318,True,82.29443183519057,,,,,Van Sant Station,DE
58151,False,94.52892815335676,128.88476154305383,0.0099109375,0.0226359375,0.1574484375,Central Utility Plant - Texas A&M,TX
55935,False,22.180758193730572,22.1946578714381,0.20496875,0.01905,0.0001421875,Drews Generating Facility,CA
55934,False,22.11542970850519,22.130024370098095,0.20501875,0.018990625,0.0001453125,Century Generating Facility,CA
10243,False,188.58769970825637,195.81309967257215,0.000225,0.000946875,0.0326875,Ticona Polymers Inc,TX
56397,True,17.8211242807644,,,,,Hunlock Unit 4,PA
1130,False,153.07854056077716,156.07635355034827,0.0078765625,0.01028125,0.01485625,Gas Turbine (IA),IA
54907,False,1.307264688393013,6.5057441510085035,0.1174265625,0.0551,0.0611828125,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA
2135,False,60.87885089925941,78.39800468182777,0.1691328125,0.012571875,0.1674859375,Station H,MO
52096,False,14.62176596443413,14.76493264482167,0.6481453125,0.2017265625,0.0084171875,Berry Placerita Cogen,CA
58284,False,186.77691919490815,186.78560649347537,0.0327546875,0.0266078125,4.0625e-05,La Luz Energy Center,NM
1400,False,76.72656843749752,77.3781158300379,0.0001828125,0.139365625,0.0043203125,Teche,LA
55096,False,21.97608543948722,32.90262208537502,0.023725,0.0627609375,0.075953125,Portside Energy,IN
8010,False,6.261109823356009,6.29585901762483,0.2334328125,0.147434375,0.1169515625,Murray Turbine,UT
2049,False,14.240219811362486,34.95525699083422,0.0033875,0.0988390625,0.1329140625,Jack Watson,MS
2632,False,46.93747415860878,100.35497806446713,0.2269984375,0.038828125,0.40630625,Shoemaker,NY
2048,False,23.047055606852258,76.87876990839494,0.3963453125,0.021234375,0.567209375,Sweatt,MS
52168,False,0.9284984708628736,5.866706468404901,0.1101859375,0.03060625,0.0536984375,Riverbay,NY
58207,True,9.814214937342866,,,,,Central Utility Plant at White Oak,MD
3993,False,80.05588874039317,87.23958967158636,0.0439390625,0.043596875,0.0528203125,Sycamore (WI),WI
1358,False,115.70195971329154,124.14219150924527,0.0406609375,0.0450171875,0.0488,Haefling,KY
50475,False,135.0739405342734,138.17912853413515,0.0029359375,0.033940625,0.0149171875,Corpus Christi,TX
50846,False,45.101326733444324,46.09932359284484,0.000796875,0.25940625,0.004490625,"Atlantic Alumina, Gramercy Operations",LA
57953,False,128.6383897556879,152.36757204603708,0.103065625,0.0330546875,0.1919875,Roquette America,IA
56144,False,42.46838028369582,42.50903684099034,0.2730109375,0.0446078125,0.0004140625,Springs Generating Station,CA
55478,False,80.53890254072978,85.97854141157087,0.391815625,0.183775,0.290675,Lange Generating Station,SD
55477,False,136.0309333444367,136.07992970835573,0.241515625,0.0729859375,0.002525,Neil Simpson Gas Turbine #2,WY
2131,False,182.78701670896223,199.4367456509247,0.0166359375,0.007040625,0.082075,Higginsville,MO
2240,False,172.45781871255545,174.83396861665736,0.0231921875,0.0091890625,0.0215,Lon Wright,NE
7504,False,134.9050594501269,134.9523183543325,0.2430578125,0.07359375,0.0024765625,Neil Simpson II,WY
7281,False,115.86423845052693,135.89089409153334,0.040559375,0.003365625,0.114946875,Gardner Energy Center,KS
50028,False,39.09249606047995,64.93130193488922,0.02884375,0.0466359375,0.128671875,Plant 31 Paper Mill,LA
50865,False,46.44264563222078,46.65183578171908,0.75453125,0.0347625,0.0704828125,Salinas River Cogeneration,CA
10883,False,1.2283840174027914,9.215138828148408,0.1177296875,0.0590109375,0.081384375,Medical Area Total Energy Plant,MA
54518,False,40.30454795657639,47.11434755743707,0.004534375,0.0026125,0.03125625,Formosa Plastics,LA
50170,False,75.75359099797055,75.75359099797055,0.426415625,0.4486609375,9.375e-06,Berry Cogen,CA
10864,False,117.58432356683353,129.1690099521728,0.1145984375,0.002284375,0.1172609375,Archer Daniels Midland Cedar Rapids,IA
10568,False,14.838948428614257,16.92806998805572,0.0003640625,0.0520140625,0.00945625,Port Arthur Texas Refinery,TX
55540,False,11.22016733745933,11.222252289115458,0.241478125,0.042278125,0.000371875,Chula Vista Energy Center,CA
54004,False,64.86180354635158,126.8241343229128,0.0089984375,0.02718125,0.28921875,"WestRock Southeast, LLC.",GA
2903,True,171.2224848562989,,,,,Bryan (OH),OH
58084,False,9.95842409355847,49.17566976146348,0.5587125,0.160778125,0.663146875,"Kimberly Clark-Unit 1,2,3",CT
10405,False,191.26686258638242,191.26755757026777,0.00296875,0.00060625,7.8125e-06,Kingsburg Cogen,CA
1097,False,189.77785961196346,198.18646964113256,0.006234375,0.00543125,0.04331875,Merl Parr,IA
50368,False,59.67652877755824,108.74621349650182,0.2826375,0.0455,0.4449890625,Cornell University Central Heat,NY
62289,False,2.5304363266554812,7.532582841652138,0.0081390625,0.00656875,0.0240484375,Dearborn Energy Center,MI
50969,False,75.22297080148567,118.54270634476758,0.1939578125,0.0475984375,0.350775,MU Combined Heat and Power Plant,MO
63285,False,1.9209354591803764,1.9643719520164016,0.0699578125,0.01074375,0.0030015625,Valero Wilmington Cogeneration Plant,CA
10819,False,43.27490908267514,83.73200600209165,0.13335,0.0039125,0.269096875,Ada Cogeneration LP,MI
10427,False,24.947141549471343,24.967991066032635,0.0748515625,0.020346875,0.0001375,New-Indy Ontario Mill,CA
57584,False,11.124954545162762,11.148236505322872,0.2056390625,0.0407140625,0.001384375,University of California San Diego Hybri,CA
54372,False,46.01835797019849,49.08462687247918,0.4958953125,0.1406546875,0.318559375,University of Colorado,CO
2848,True,77.84410252518278,,,,,O H Hutchings,OH
7782,True,39.44763282590729,,,,,Hamilton Peaking,OH
50748,False,6.529721095053989,6.734741341240028,0.203921875,0.141034375,0.0497671875,Agnews Power Plant,CA
2909,True,2.4046442434023523,,,,,West 41st Street,OH
58191,False,91.0112672175241,91.01196220140947,0.1995328125,0.4178515625,0.0012640625,US Magnesium,UT
7783,True,182.10627999323603,,,,,Bowling Green Peaking,OH
673,False,1.8285026024253148,1.9056458137020955,0.0007421875,0.0173015625,0.000584375,Tom G Smith,FL
50851,False,58.374823960248236,58.54995989936309,0.3444359375,0.0522734375,0.007665625,CSUCI Site Authority,CA
50850,False,24.24069042998623,24.31366373795075,0.2709125,0.003621875,0.002259375,CamChino Leasing LLC,CA
50628,True,27.27707502519573,,,,,Paulsboro Refinery,NJ
56509,False,15.587446073164642,15.758759600909926,0.3434328125,0.172490625,0.18696875,Tesoro SLC Cogeneration Plant,UT
3665,False,25.530580521244833,25.81274397870765,0.4868703125,0.31778125,0.3557,Bountiful City,UT
57505,False,105.09372568690614,166.34091804541504,0.037296875,0.0098671875,0.304790625,Monroe Generating Station,NC
56309,False,24.924902065139296,27.776768438781364,0.059703125,0.022634375,0.02721875,Trigen St. Louis,MO
2067,False,75.0513097817977,119.79784724175737,0.2092,0.0899625,0.3930234375,Yazoo,MS
57585,False,43.76070281855324,43.78050985928647,0.035525,0.0107015625,0.0003875,Oxnard Paper Mill,CA
10805,True,1.8312825379668205,,,,,Kenilworth Energy Facility,NJ
50849,False,3.785577223645264,5.331916368607759,0.439771875,0.023590625,0.19050625,PE Berkeley,CA
52073,False,1.9466498629393032,2.108928600174693,0.3515109375,0.02806875,0.0186484375,UCLA So Campus Cogen Project,CA
56668,True,1.6599690102215372,,,,,NIH Cogeneration Facility,MD
54410,False,73.93169074245631,73.93169074245631,0.23558125,0.0135421875,3.125e-06,Western Power & Steam Inc,CA
57946,False,52.36564579534117,126.8505437105571,0.3379515625,0.087653125,0.6798140625,Fredericktown Energy Center,MO
2250,False,111.82360214094852,117.92486567066797,0.0206078125,0.0284203125,0.0321203125,J Street,NE
55308,False,71.05271999728457,125.0925819724975,0.1407,0.0320203125,0.354678125,Calvert City,KY
471,False,76.19838068461145,76.9566081035571,0.3066140625,0.445178125,0.137421875,Fruita,CO
55990,True,29.9374733384166,,,,,Ashtabula,OH
54780,False,165.52500696398315,166.9170596863921,0.00083125,0.0021453125,0.0075875,University of Illinois Abbott Power Plt,IL
68899,False,75.82830176564852,133.2714998275497,0.0292421875,0.064784375,0.309471875,Mississippi State University,MS
54605,False,9.053555074798394,31.96752126760107,0.1351078125,0.104225,0.2127953125,Pratt & Whitney,CT
58159,False,11.342137009342888,88.5048078349141,0.284075,0.1735515625,0.662690625,UCONN Cogen Facility,CT
10195,False,70.0383910165777,115.01809557008116,0.207409375,0.092009375,0.3948125,CF Industries Yazoo City Complex,MS
54802,False,45.872063862326755,142.2628538446069,0.2218515625,0.0171625,0.6234296875,Mead Coated Board,AL
7824,False,191.90103538178838,191.91111264812633,0.008428125,0.0161875,5.9375e-05,Rockwood,CA
1880,False,132.0132315030757,155.65588829969553,0.036925,0.05245,0.1582328125,Claude Vandyke,MI
7795,False,107.80902772707174,114.65114407860243,0.032025,0.0005015625,0.0378421875,Custer Energy Center,WI
3120,True,28.77441780623919,,,,,Blossburg,PA
50751,False,72.80095196094891,72.80095196094891,0.2683046875,0.0201921875,3.125e-06,Southeast Kern River Cogen,CA
1881,False,119.4847570013953,152.4676497255313,0.010396875,0.0441734375,0.1662171875,Vestaburg,MI
55857,False,6.6527332427656125,9.606762247558011,0.0002328125,0.057290625,0.01341875,Oak Point Cogen,LA
10521,False,1.642594413087127,18.68811667777146,0.1728703125,0.0974046875,0.194734375,Lederle Laboratories,NY
54044,True,1.9925187993741458,,,,,University of Illinois Cogen Facility,IL
52122,False,200.4465572363766,200.4465572363766,0.0002703125,0.0,0.0,Wasson CO2 Removal Plant,TX
2177,False,113.27264354195833,115.04832736909503,0.36228125,0.107578125,0.04514375,Miles City GT,MT
8026,False,191.82562963022502,191.82562963022502,0.059871875,0.0606625,0.0,Hartzog,WY
8030,False,190.28936775160048,190.2949276226835,0.078259375,0.067953125,0.0011234375,Barber Creek,WY
54851,False,1.8698541436052107,4.17268324779992,0.0150046875,0.0029375,0.0131078125,MMSD Jones Island Wastewater,WI
3561,False,106.24600896886021,134.59891904861863,0.008975,0.00570625,0.12961875,Bryan (TX),TX
56038,True,7.237562182309855,,,,,UMCP CHP Plant,MD
60025,False,6.221843233832243,26.53969712281137,0.00108125,0.031253125,0.10270625,Eight Flags Energy,FL
2487,False,41.95478719240266,107.12342612414793,0.2550828125,0.081365625,0.5178640625,Coxsackie,NY
55799,False,109.47803152780317,144.79502763097582,0.0634140625,0.013871875,0.2024953125,Otsego Mill Power Plant,MI
2126,False,105.8689802110435,160.64969500806768,0.1647234375,0.0257609375,0.40849375,Fulton (MO),MO
59197,False,2.1492376655265244,4.898246424132885,0.0539109375,0.007565625,0.01974375,Univ Minnesota CHP Plant,MN
10261,False,71.15140770900801,78.98213863748663,0.00241875,0.0198171875,0.0365578125,Enterprise Products Operating,TX
54321,False,124.6446648583724,127.92811622483322,0.000328125,0.000571875,0.0147640625,Goodyear Beaumont Chemical Plant,TX
7339,False,200.02157459046896,205.33715883777035,0.0015625,0.00076875,0.024159375,Wellington 2,KS
2914,True,42.5013920182512,,,,,Dover (OH),OH
52147,False,2.9710561099841204,2.9804383924367017,0.173446875,0.0102328125,0.0009453125,CP Kelco San Diego Plant,CA
2003,False,180.70032759311957,186.62054782069848,0.01168125,0.0104203125,0.032078125,Owatonna,MN
57122,False,6.864355835862727,6.87339062637262,0.1805296875,0.0672640625,0.000653125,UCI Facilities Management Central Plant,CA
1743,False,36.99816212189816,61.48522433925032,0.0051984375,0.001984375,0.111959375,St Clair,MI
10866,False,54.90233697696504,78.24198079956076,0.20175,0.0194,0.2584921875,Archer Daniels Midland Peoria,IL
4118,False,126.43946074235696,132.90107341664407,0.025525,0.005934375,0.037815625,Kaukauna Gas Turbine,WI
2490,False,2.0422101471785585,6.047749770545454,0.0357125,0.0448390625,0.033184375,Arthur Kill Generating Station,NY
50622,False,75.96521359106767,75.96521359106767,0.4300375,0.44533125,9.375e-06,Berry Cogen Tanne Hills 18,CA
58199,False,30.329791741711578,30.329791741711578,0.054303125,0.0004984375,0.0,Arizona State University CHP,AZ
2503,False,0.9455255760545955,1.7374597134410061,0.0522375,0.03843125,0.0076703125,59th Street,NY
54096,False,56.32218905478903,115.09906119272752,0.20359375,0.047734375,0.43579375,International Paper Riverdale Mill,AL
63423,False,19.261478383206995,19.47414345213217,0.4535265625,0.375346875,0.3120484375,BYU Central Heating Plant,UT
58184,False,8.605637960673302,71.53955620899073,0.2951046875,0.1493109375,0.577815625,Rand Whitney CHP Plant,CT
58914,False,153.1859155710678,153.18661055495318,0.1570203125,0.0931125,3.125e-06,MCAGCC Cogen Plant,CA
2917,True,79.49225680935291,,,,,Hamilton (OH),OH
3470,False,102.62479543410646,113.28932315520736,0.0147515625,0.026859375,0.052265625,W A Parish,TX
57666,False,14.591534165420258,80.76442481153441,0.265028125,0.1594796875,0.5832703125,Foxwoods CoGen,CT
9674,False,70.41715723410785,80.83392320007205,0.0494453125,0.0582453125,0.0749703125,Nine Springs,WI
1225,False,207.81303892942378,208.0159742239537,0.0123734375,0.0,0.0009125,Colby,KS
4251,False,83.90957438480532,83.92069412697134,0.3784015625,0.3083421875,0.1757625,Logan City,UT
